timestamp,ax,ay,az,gx,gy,gz,label
212740,0.68,0.83,-0.10,7.21,-0.50,16.10,1
212750,0.72,0.71,-0.05,5.86,-0.11,13.69,1
212760,0.62,0.77,-0.02,4.82,0.07,11.41,1
212770,0.46,0.84,0.00,3.66,-0.64,7.91,1
212780,0.35,0.85,-0.00,2.71,-0.95,5.69,1
212790,0.15,0.85,0.09,2.63,-0.87,5.59,1
212800,-0.09,0.83,0.11,3.03,-0.85,5.14,1
212810,-0.18,0.82,0.02,5.40,-1.08,9.33,1
212820,-0.18,0.86,0.01,7.00,-1.37,12.92,1
212830,-0.17,0.87,0.04,5.80,-0.98,11.61,1
212840,-0.13,0.83,0.01,4.44,-0.74,9.02,1
212850,-0.09,0.80,-0.02,4.61,-1.11,8.45,1
212860,-0.04,0.81,-0.00,5.22,-1.27,9.33,1
212870,0.03,0.83,0.01,5.64,-0.89,10.34,1
212880,0.10,0.85,-0.00,5.78,-0.97,10.10,1
212890,0.14,0.85,-0.01,5.46,-1.03,9.98,1
212900,0.22,0.85,-0.01,6.34,-1.02,12.56,1
212910,0.30,0.85,-0.02,7.93,-0.55,16.16,1
212920,0.35,0.85,-0.05,8.85,-0.71,18.06,1
212930,0.39,0.86,-0.08,7.02,-0.27,14.63,1
212940,0.42,0.88,-0.11,4.50,-0.14,9.55,1
212950,0.45,0.90,-0.15,5.31,-0.15,11.27,1
212960,0.47,0.93,-0.17,3.21,-0.14,7.31,1
212970,0.50,0.96,-0.19,5.76,-0.48,12.40,1
212980,0.53,0.99,-0.21,8.46,-0.71,17.54,1
212990,0.54,1.02,-0.24,7.89,-0.29,16.76,1
213000,0.57,1.04,-0.26,8.10,-0.16,17.75,1
213010,0.60,1.04,-0.27,5.56,-0.19,13.25,1
213020,0.64,1.04,-0.28,5.66,0.09,13.00,1
213030,0.69,1.05,-0.31,6.59,0.09,14.94,1
213040,0.73,1.05,-0.34,7.08,-0.33,15.69,1
213050,0.75,1.06,-0.37,5.48,-0.07,12.82,1
213060,0.77,1.06,-0.38,6.34,-0.08,14.21,1
213070,0.81,1.05,-0.38,6.99,0.11,15.81,1
213080,0.84,1.02,-0.32,7.44,0.25,17.00,1
213090,0.93,1.03,-0.28,8.15,-0.01,18.03,1
213100,1.02,1.05,-0.23,7.34,0.33,16.79,1
213110,1.00,1.04,-0.20,4.84,0.92,12.83,1
213120,0.98,0.99,-0.18,4.34,0.32,11.63,1
213130,1.05,0.96,-0.11,4.82,0.26,12.45,1
213140,1.17,0.91,-0.06,4.19,0.73,11.51,1
213150,1.24,0.82,-0.07,4.79,1.16,12.65,1
213160,1.27,0.72,-0.12,3.40,1.30,10.01,1
213170,1.29,0.64,-0.17,1.33,0.88,6.27,1
213180,1.33,0.59,-0.16,3.88,0.94,10.80,1
213190,1.35,0.55,-0.17,4.27,1.06,11.30,1
213200,1.27,0.51,-0.24,4.04,0.75,10.98,1
213210,1.21,0.48,-0.35,2.98,0.79,9.36,1
213220,1.21,0.41,-0.55,2.20,1.16,7.88,1
213230,1.20,0.23,-1.00,2.10,1.17,7.79,1
213240,0.90,0.13,-1.90,2.27,1.39,8.48,1
213250,0.12,1.19,-2.00,3.14,1.23,10.04,1
213260,0.09,2.00,-1.06,4.02,0.34,11.72,1
213270,0.43,2.00,0.30,3.18,0.60,10.37,1
213280,-0.15,1.43,0.18,2.18,1.05,8.60,1
213290,0.33,0.51,-0.45,1.80,0.63,7.44,1
213300,0.82,0.25,0.11,2.07,0.47,7.79,1
213310,0.15,0.84,0.46,2.12,0.66,8.34,1
213320,-0.06,1.34,0.02,1.35,1.01,7.24,1
213330,0.48,1.23,-0.16,2.50,1.29,9.38,1
213340,0.77,0.95,0.01,4.84,1.37,13.31,1
213350,0.52,0.95,0.09,5.30,1.11,14.19,1
213360,0.37,0.95,-0.08,4.05,0.99,11.80,1
213370,0.55,0.86,-0.24,4.08,1.60,12.01,1
213380,0.62,0.84,-0.30,4.76,2.12,12.98,1
213390,0.59,0.89,-0.34,4.98,0.85,12.94,1
213400,0.63,0.91,-0.34,4.75,0.41,12.48,1
213410,0.54,0.90,-0.29,4.70,0.92,12.72,1
213420,0.37,0.93,-0.25,4.53,1.03,12.78,1
