timestamp,ax,ay,az,gx,gy,gz,label
172220,-0.08,1.03,0.10,32.02,-6.72,-46.89,1
172230,-0.11,1.02,0.07,31.55,-4.47,-48.18,1
172240,-0.12,1.03,0.05,30.41,-3.96,-47.93,1
172250,-0.12,1.05,0.05,29.70,-2.63,-45.98,1
172260,-0.12,1.04,0.06,29.06,-0.14,-44.00,1
172270,-0.13,1.03,0.07,28.07,2.02,-42.24,1
172280,-0.13,1.04,0.05,26.41,4.44,-40.47,1
172290,-0.14,1.05,0.03,24.34,6.47,-38.25,1
172300,-0.16,1.04,0.02,22.02,7.47,-35.87,1
172310,-0.17,1.03,0.02,19.51,7.65,-33.16,1
172320,-0.17,1.03,0.00,16.67,7.36,-30.23,1
172330,-0.18,1.01,0.01,14.27,6.14,-27.66,1
172340,-0.18,1.00,0.02,12.26,4.42,-24.83,1
172350,-0.19,1.00,0.02,10.63,2.78,-21.89,1
172360,-0.19,1.02,0.00,9.13,0.81,-18.79,1
172370,-0.19,1.02,0.00,7.81,-1.64,-15.95,1
172380,-0.19,1.01,0.02,6.85,-3.70,-14.05,1
172390,-0.19,1.01,0.02,6.19,-5.13,-12.46,1
172400,-0.18,1.01,0.03,6.09,-6.01,-10.95,1
172410,-0.17,1.02,0.02,6.38,-6.31,-10.25,1
172420,-0.18,1.01,0.02,6.76,-6.45,-10.56,1
172430,-0.18,1.01,0.02,7.36,-7.05,-10.94,1
172440,-0.17,1.02,0.02,7.82,-7.48,-11.67,1
172450,-0.18,1.04,0.01,8.17,-7.34,-12.75,1
172460,-0.18,1.08,-0.04,8.15,-7.26,-14.17,1
172470,-0.18,1.08,-0.05,8.39,-7.13,-16.23,1
172480,-0.18,1.05,-0.02,8.61,-6.71,-18.59,1
172490,-0.18,1.03,0.01,8.50,-5.79,-19.80,1
172500,-0.18,1.03,0.01,8.56,-4.81,-20.56,1
172510,-0.20,1.04,-0.01,8.61,-3.65,-21.65,1
