timestamp,ax,ay,az,gx,gy,gz,label
8040,0.30,0.93,-0.16,4.99,1.63,5.57,1
8050,0.29,0.95,-0.23,6.75,2.10,8.77,1
8060,0.30,0.95,-0.31,7.88,2.11,11.81,1
8070,0.28,0.97,-0.34,10.39,1.67,17.66,1
8080,0.29,1.02,-0.36,9.92,1.56,17.50,1
8090,0.33,1.05,-0.40,9.86,1.26,17.37,1
8100,0.39,1.08,-0.44,9.40,0.68,17.31,1
8110,0.45,1.07,-0.48,8.39,0.68,15.05,1
8120,0.48,1.06,-0.52,9.47,0.92,16.57,1
8130,0.54,1.04,-0.51,7.74,0.93,13.76,1
8140,0.59,1.02,-0.49,7.82,1.07,14.90,1
8150,0.58,1.01,-0.49,8.47,0.72,16.82,1
8160,0.61,1.00,-0.49,7.34,1.43,14.42,1
8170,0.62,1.01,-0.51,7.14,1.56,13.61,1
8180,0.58,1.00,-0.53,7.94,0.85,15.89,1
8190,0.52,0.96,-0.55,7.36,1.71,13.85,1
8200,0.41,0.93,-0.59,8.44,0.28,17.02,1
8210,0.36,0.92,-0.60,8.48,-0.01,16.97,1
8220,0.38,0.94,-0.70,6.63,0.65,11.68,1
8230,0.38,0.98,-0.77,5.71,1.18,6.97,1
8240,0.54,0.99,-0.86,4.32,0.88,3.99,1
8250,0.70,0.96,-0.90,1.51,-0.38,0.05,1
8260,0.70,0.91,-0.92,2.01,-0.28,0.44,1
8270,0.66,0.83,-0.90,3.07,-0.44,2.43,1
8280,0.60,0.76,-0.85,1.88,0.75,0.89,1
8290,0.57,0.69,-0.80,-0.81,0.50,-2.44,1
8300,0.56,0.65,-0.74,0.76,0.62,-0.29,1
8310,0.53,0.64,-0.69,4.77,0.45,9.89,1
8320,0.52,0.64,-0.67,4.23,1.80,6.67,1
8330,0.81,0.62,-1.19,5.09,1.29,8.28,1
8340,1.03,1.08,-1.07,3.66,1.26,3.73,1
8350,0.72,1.98,0.09,4.81,1.13,8.10,1
8360,-0.50,2.00,0.12,5.79,-0.08,13.22,1
8370,-0.30,1.77,0.10,6.01,0.67,11.80,1
8380,0.16,0.67,0.28,5.34,1.27,9.45,1
8390,-0.26,0.13,0.18,5.46,-0.52,12.65,1
