timestamp,ax,ay,az,gx,gy,gz,label
4080,-0.87,1.37,-0.33,-9.92,3.92,-1.80,1
4090,-1.07,1.41,-0.06,-10.64,2.85,-4.59,1
4100,0.74,1.44,0.28,-9.69,3.22,-0.05,1
4110,0.48,1.33,-0.25,-10.53,2.08,-2.22,1
4120,-0.58,1.17,-0.41,-11.04,2.08,-2.31,1
4130,-0.45,0.90,-0.23,-10.79,2.71,-9.35,1
4140,0.27,0.59,0.05,-11.31,3.22,-8.77,1
4150,0.02,0.57,0.39,-12.27,3.05,0.64,1
4160,-0.44,0.93,0.42,-13.51,3.05,4.06,1
4170,0.01,1.27,-0.30,-13.28,2.94,2.59,1
4180,0.30,1.41,-0.80,-12.11,2.31,2.44,1
4190,-0.06,1.19,-0.48,-10.57,2.56,2.59,1
4200,0.18,0.94,-0.34,-11.18,2.95,2.77,1
4210,0.38,0.88,-0.58,-11.55,2.63,2.76,1
4220,0.30,0.96,-0.42,-11.73,2.47,2.89,1
4230,0.08,1.09,-0.22,-11.65,3.15,0.85,1
4240,-0.05,1.09,-0.13,-11.05,3.30,-3.52,1
4250,-0.08,1.05,-0.03,-10.08,2.49,2.71,1
4260,-0.17,0.98,0.02,-8.82,3.00,3.00,1
4270,-0.14,0.97,0.01,-8.36,3.75,2.91,1
4280,0.02,1.02,-0.02,-9.07,3.84,3.02,1
4290,0.12,1.03,-0.05,-10.65,2.01,2.55,1
4300,0.16,1.02,-0.11,-10.71,0.95,4.25,1
4310,0.16,1.01,-0.19,-11.09,2.54,9.65,1
4320,0.16,1.02,-0.21,-9.94,3.88,16.35,1
4330,0.18,1.06,-0.17,-9.14,3.31,18.64,1
4340,0.13,1.05,-0.14,-8.38,3.45,5.96,1
4350,0.10,1.00,-0.11,-8.63,4.68,0.26,1
4360,0.11,1.00,-0.07,-10.19,5.38,2.95,1
4370,0.09,1.02,-0.03,-11.37,4.37,2.23,1
4380,0.09,1.01,-0.02,-12.83,4.42,3.07,1
4390,0.10,0.99,-0.05,-13.34,4.57,2.78,1
4400,0.12,1.00,-0.06,-13.25,4.76,2.52,1
4410,0.13,1.03,-0.05,-11.47,5.47,3.23,1
4420,0.11,1.05,-0.08,-11.52,5.37,3.27,1
4430,0.08,1.04,-0.08,-11.42,4.73,3.09,1
